Year,Site_code,Species,TotalBirds,Relative Abund Index,Season
2019,PC-12,HETH,3,0.75,Nonbreeding
2019,PC-12,HOFI,1,0.25,Nonbreeding
2019,PC-12,HUVI,1,0.25,Nonbreeding
2019,PC-12,LEGO,2,0.5,Nonbreeding
2019,PC-12,NUWO,1,0.25,Nonbreeding
2019,PC-12,OATI,1,0.25,Nonbreeding
2019,PC-12,RCKI,4,1,Nonbreeding
2019,PC-12,RWBL,25,6.25,Nonbreeding
2019,PC-12,SPTO,1,0.25,Nonbreeding
2019,PC-12,UNSP,1,0.25,Nonbreeding
2019,PC-12,WCSP,2,0.5,Nonbreeding
2019,PC-12,WREN,1,0.25,Nonbreeding
2019,PC-12,YRWA,8,2,Nonbreeding
2019,PC-13,AMGO,1,0.25,Nonbreeding
2019,PC-13,BEWR,5,1.25,Nonbreeding
2019,PC-13,BGGN,3,0.75,Nonbreeding
2019,PC-13,BUSH,1,0.25,Nonbreeding
2019,PC-13,DOWO,1,0.25,Nonbreeding
2019,PC-13,HAWO,1,0.25,Nonbreeding
2019,PC-13,LISP,1,0.25,Nonbreeding
2019,PC-13,NOFL,1,0.25,Nonbreeding
2019,PC-13,NUWO,3,0.75,Nonbreeding
2019,PC-13,OATI,2,0.5,Nonbreeding
2019,PC-13,RCKI,5,1.25,Nonbreeding
2019,PC-13,SOSP,3,0.75,Nonbreeding
2019,PC-13,UNHU,1,0.25,Nonbreeding
2019,PC-13,UNWO,1,0.25,Nonbreeding
2019,PC-13,WREN,4,1,Nonbreeding
2019,PC-13,YRWA,4,1,Nonbreeding
2019,PC-14,AMGO,1,0.25,Nonbreeding
2019,PC-14,BGGN,3,0.75,Nonbreeding
2019,PC-14,BLPH,2,0.5,Nonbreeding
2019,PC-14,CALT,2,0.5,Nonbreeding
2019,PC-14,CASJ,2,0.5,Nonbreeding
2019,PC-14,CORA,1,0.25,Nonbreeding
2019,PC-14,COYE,4,1,Nonbreeding
2019,PC-14,HAWO,1,0.25,Nonbreeding
2019,PC-14,HOFI,1,0.25,Nonbreeding
2019,PC-14,HOWR,4,1,Nonbreeding
2019,PC-14,HUVI,1,0.25,Nonbreeding
2019,PC-14,KILL,2,0.5,Nonbreeding
2019,PC-14,NUWO,1,0.25,Nonbreeding
2019,PC-14,RCKI,2,0.5,Nonbreeding
2019,PC-14,RTHA,1,0.25,Nonbreeding
2019,PC-14,SOSP,3,0.75,Nonbreeding
2019,PC-14,WREN,3,0.75,Nonbreeding
2019,PC-14,YRWA,4,1,Nonbreeding
2019,PC-15,AMCR,1,0.25,Nonbreeding
2019,PC-15,AMGO,1,0.25,Nonbreeding
2019,PC-15,AMRO,14,3.5,Nonbreeding
2019,PC-15,BEWR,4,1,Nonbreeding
2019,PC-15,BGGN,3,0.75,Nonbreeding
2019,PC-15,BLPH,1,0.25,Nonbreeding
2019,PC-15,CAQU,3,0.75,Nonbreeding
2019,PC-15,CASJ,2,0.5,Nonbreeding
2019,PC-15,COYE,3,0.75,Nonbreeding
2019,PC-15,DOWO,1,0.25,Nonbreeding
2019,PC-15,EUST,1,0.25,Nonbreeding
2019,PC-15,HETH,3,0.75,Nonbreeding
2019,PC-15,HOFI,2,0.5,Nonbreeding
2019,PC-15,HOWR,4,1,Nonbreeding
2019,PC-15,MODO,4,1,Nonbreeding
2019,PC-15,NOFL,2,0.5,Nonbreeding
2019,PC-15,NUWO,2,0.5,Nonbreeding
2019,PC-15,RCKI,3,0.75,Nonbreeding
2019,PC-15,RTHA,2,0.5,Nonbreeding
2019,PC-15,RWBL,3,0.75,Nonbreeding
2019,PC-15,SPTO,1,0.25,Nonbreeding
2019,PC-15,WCSP,4,1,Nonbreeding
2019,PC-15,WREN,5,1.25,Nonbreeding
2019,PC-15,YRWA,9,2.25,Nonbreeding
